album_name,album_release_date,artists_name,artists_id,duration_ms,explicit,name,popularity,external_urls,test,year
Help! (Remastered),1965-08-06,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,139560,False,Help! - Remastered 2009,72,https://open.spotify.com/track/7DD7eSuYSC5xk2ArU62esN,yes,1965
Parachutes,2000-07-10,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,266773,False,Yellow,85,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,yes,2000
A Rush of Blood to the Head,2002-08-08,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,309600,False,The Scientist,83,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,yes,2002
Memories...Do Not Open,2017-04-07,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,247160,False,Something Just Like This,83,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,yes,2017
X&Y,2005-06-07,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,295533,False,Fix You,82,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,yes,2005
A Head Full of Dreams,2015-12-04,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,258266,False,Hymn for the Weekend,80,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,yes,2015
Mylo Xyloto,2011-10-24,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,278719,False,Paradise,80,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D,yes,2011
Viva La Vida or Death and All His Friends,2008-05-26,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,242373,False,Viva La Vida,80,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b,yes,2008
Ghost Stories,2014-05-19,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,267866,False,A Sky Full of Stars,78,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ,yes,2014
A Rush of Blood to the Head,2002-08-08,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,307879,False,Clocks,77,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns,yes,2002
A Head Full of Dreams,2015-12-04,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,263786,False,Adventure of a Lifetime,75,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,yes,2015
In The Lonely Hour,2014-05-26,Sam Smith,2wY79sveU1sp5g7SokKOiI,172723,False,Stay With Me,82,https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt,yes,2014
In The Lonely Hour,2014-05-26,Sam Smith,2wY79sveU1sp5g7SokKOiI,239316,False,I'm Not The Only One,81,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN,yes,2014
The Thrill Of It All (Special Edition),2017-11-03,Sam Smith,2wY79sveU1sp5g7SokKOiI,201000,False,Too Good At Goodbyes,74,https://open.spotify.com/track/3VlbOrM6nYPprVvzBZllE5,yes,2017
Love Goes,2020-10-30,Sam Smith,2wY79sveU1sp5g7SokKOiI,213869,False,Diamonds,75,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS,yes,2020
Love Goes,2020-10-30,Sam Smith,2wY79sveU1sp5g7SokKOiI,171029,False,Dancing With A Stranger (with Normani),70,https://open.spotify.com/track/3xgT3xIlFGqZjYW9QlhJWp,yes,2020
Love Goes,2020-10-30,Sam Smith,2wY79sveU1sp5g7SokKOiI,202204,False,How Do You Sleep?,68,https://open.spotify.com/track/34pRqzRiFcIuyRMuuEayzY,yes,2020
Promises (with Sam Smith),2018-08-17,Sam Smith,2wY79sveU1sp5g7SokKOiI,213309,False,Promises (with Sam Smith),78,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,yes,2018
In The Lonely Hour (Drowning Shadows Edition),2015-11-06,Sam Smith,2wY79sveU1sp5g7SokKOiI,219535,False,Lay Me Down,75,https://open.spotify.com/track/64GRDrL1efgXclrhVCeuA0,yes,2015
Love Goes,2020-10-30,Sam Smith,2wY79sveU1sp5g7SokKOiI,193795,False,To Die For,64,https://open.spotify.com/track/66ZD4DFAmJe3Y9jv2NXqgI,yes,2020
Love Goes,2020-10-30,Sam Smith,2wY79sveU1sp5g7SokKOiI,246735,False,Fire On Fire,73,https://open.spotify.com/track/7t3Xdbufg7q2onVsR8RBdY,yes,2020
Divinely Uninspired To A Hellish Extent,2019-05-17,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,182160,False,Someone You Loved,89,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,yes,2019
Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,215106,False,Before You Go,85,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,yes,2019
Divinely Uninspired To A Hellish Extent,2019-05-17,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,220492,False,Bruises,82,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,yes,2019
Divinely Uninspired To A Hellish Extent,2019-05-17,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,205686,False,Hold Me While You Wait,80,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM,yes,2019
Divinely Uninspired To A Hellish Extent,2019-05-17,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,210863,False,Forever,74,https://open.spotify.com/track/12OLyHDxt6dqlAybSPFBK3,yes,2019
Bruises EP,2019-09-27,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,212280,False,Bruises - Steve Void Remix,72,https://open.spotify.com/track/4raMIjIjMc8JohHth7l9lG,yes,2019
Divinely Uninspired To A Hellish Extent,2019-05-17,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,185657,False,Grace,69,https://open.spotify.com/track/0pEkK8MqbmGSX7fT8WLMbR,yes,2019
Divinely Uninspired To A Hellish Extent,2019-05-17,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,179907,False,One,68,https://open.spotify.com/track/5C1TucCRf4Vjjree1OItyv,yes,2019
Spotify Singles,2019-06-12,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,232837,False,when the party's over - Recorded at Spotify Studios NYC,68,https://open.spotify.com/track/6H7fWtwEUHVfTyZD7zeG4w,yes,2019
Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,210213,False,Leaving My Love Behind,66,https://open.spotify.com/track/1NxHgM5nOnmqi3KUVLbaIw,yes,2019
Shawn Mendes (Deluxe),2019-06-19,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,190799,False,Señorita,81,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,yes,2019
Shawn Mendes (Deluxe),2019-06-19,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,190799,False,Señorita,81,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,yes,2019
Camila,2018-01-12,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,217306,False,Havana (feat. Young Thug),81,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,yes,2018
Romance,2019-12-06,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,170746,False,My Oh My (feat. DaBaby),80,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,yes,2019
Romance,2019-12-06,DaBaby,4r63FhuTkUYltbVAg5TQnk,170746,False,My Oh My (feat. DaBaby),80,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,yes,2019
No.6 Collaborations Project,2019-07-12,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,204466,False,South of the Border (feat. Camila Cabello & Cardi B),79,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,yes,2019
No.6 Collaborations Project,2019-07-12,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,204466,False,South of the Border (feat. Camila Cabello & Cardi B),79,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,yes,2019
Beautiful (feat. Camila Cabello),2018-08-02,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,180000,False,Beautiful (feat. Camila Cabello),76,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,yes,2018
bloom,2017-05-12,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,239293,False,Bad Things (with Camila Cabello),73,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,yes,2017
Camila,2018-01-12,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,226973,False,Never Be the Same,72,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,yes,2018
Romance,2019-12-06,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,207038,False,Liar,69,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,yes,2019
Handwritten,2015-04-14,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,223853,False,I Know What You Did Last Summer,71,https://open.spotify.com/track/2GyA33q5rti5IxkMQemRDH,yes,2015
Handwritten,2015-04-14,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,223853,False,I Know What You Did Last Summer,71,https://open.spotify.com/track/2GyA33q5rti5IxkMQemRDH,yes,2015
Crying in the Club,2017-05-18,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,216391,False,Crying in the Club,70,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,yes,2017
Revelación - EP,2021-03-12,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,186087,False,Baila Conmigo (with Rauw Alejandro),90,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h,yes,2021
Revelación - EP,2021-03-12,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,186087,False,Baila Conmigo (with Rauw Alejandro),90,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h,yes,2021
Rare,2020-01-10,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,206458,False,Lose You To Love Me,83,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,yes,2020
Selfish Love (with Selena Gomez),2021-03-04,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,168648,False,Selfish Love (with Selena Gomez),80,https://open.spotify.com/track/3XoflnowYPFRPOh3uFvHcm,yes,2021
Wolves,2017-10-25,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,197993,False,Wolves,80,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU,yes,2017
Wolves,2017-10-25,Marshmello,64KEffDW9EtZ1y2vBYgq8T,197993,False,Wolves,80,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU,yes,2017
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,212500,True,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",78,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,yes,2018
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,212500,True,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",78,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,yes,2018
Revelación - EP,2021-03-12,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,184134,False,Dámelo To’ (feat. Myke Towers),77,https://open.spotify.com/track/36CiGk9oRdwTnBDMgKEfjl,yes,2021
Revelación - EP,2021-03-12,Myke Towers,7iK8PXO48WeuP03g8YR51W,184134,False,Dámelo To’ (feat. Myke Towers),77,https://open.spotify.com/track/36CiGk9oRdwTnBDMgKEfjl,yes,2021
It Ain't Me,2017-02-17,Kygo,23fqKkggKUBHNkbKtXEls4,220780,False,It Ain’t Me (with Selena Gomez),66,https://open.spotify.com/track/12GEpg2XOPyqk03JZEZnJs,yes,2017
It Ain't Me,2017-02-17,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,220780,False,It Ain’t Me (with Selena Gomez),66,https://open.spotify.com/track/12GEpg2XOPyqk03JZEZnJs,yes,2017
Revelación - EP,2021-03-12,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,155956,False,De Una Vez,76,https://open.spotify.com/track/1v3lhrZEsOcazqR2QIyyRu,yes,2021
THE ALBUM,2020-10-02,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,177813,False,Ice Cream (with Selena Gomez),74,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,yes,2020
Back To You (From 13 Reasons Why – Season 2 Soundtrack),2018-05-10,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,207904,False,Back To You - From 13 Reasons Why – Season 2 Soundtrack,74,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,yes,2018
Hot Pink,2019-11-07,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,226986,True,Streets,93,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,yes,2019
Kiss Me More (feat. SZA),2021-04-09,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,208866,True,Kiss Me More (feat. SZA),91,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,yes,2021
Hot Pink,2019-11-07,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,237893,True,Say So,84,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,yes,2019
Boss Bitch,2020-01-23,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,134239,False,Boss Bitch,83,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,yes,2020
Enoc,2020-09-04,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,214506,True,Del Mar,83,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8,yes,2020
Enoc,2020-09-04,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,214506,True,Del Mar,83,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8,yes,2020
Positions,2020-10-30,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,167989,True,motive (with Doja Cat),81,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,yes,2020
Positions,2020-10-30,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,167989,True,motive (with Doja Cat),81,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,yes,2020
Hot Pink,2019-11-07,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,163173,True,Like That (feat. Gucci Mane),80,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,yes,2019
Hot Pink,2019-11-07,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,187040,True,Rules,78,https://open.spotify.com/track/1TMWcbxL5YF8rKsFHv5hAP,yes,2019
"Baby, I'm Jealous (feat. Doja Cat)",2020-10-09,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,175873,False,"Baby, I'm Jealous (feat. Doja Cat)",76,https://open.spotify.com/track/2fTdRdN73RgIgcUZN33dvt,yes,2020
Freak,2020-08-07,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,284480,True,Freak,76,https://open.spotify.com/track/3aA6xB0tOilDDX17fIJ0Bl,yes,2020
Golden Hour,2020-05-29,Kygo,23fqKkggKUBHNkbKtXEls4,228267,False,Higher Love,69,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY,yes,2020
Golden Hour,2020-05-29,Kygo,23fqKkggKUBHNkbKtXEls4,199549,False,Lose Somebody,75,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,yes,2020
Cloud Nine,2016-05-13,Kygo,23fqKkggKUBHNkbKtXEls4,271640,False,Firestone,77,https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE,yes,2016
What's Love Got to Do with It,2020-07-17,Kygo,23fqKkggKUBHNkbKtXEls4,208156,False,What's Love Got to Do with It,77,https://open.spotify.com/track/3Be7CLdHZpyzsVijme39cW,yes,2020
It Ain't Me,2017-02-17,Kygo,23fqKkggKUBHNkbKtXEls4,220780,False,It Ain’t Me (with Selena Gomez),66,https://open.spotify.com/track/12GEpg2XOPyqk03JZEZnJs,yes,2017
It Ain't Me,2017-02-17,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,220780,False,It Ain’t Me (with Selena Gomez),66,https://open.spotify.com/track/12GEpg2XOPyqk03JZEZnJs,yes,2017
Golden Hour,2020-05-29,Kygo,23fqKkggKUBHNkbKtXEls4,198635,False,Freedom,66,https://open.spotify.com/track/2nx0EIlIKMnMgWnj40O0HQ,yes,2020
Cloud Nine,2016-05-13,Kygo,23fqKkggKUBHNkbKtXEls4,223186,False,Stole the Show,74,https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7,yes,2016
Happy Now,2018-10-26,Kygo,23fqKkggKUBHNkbKtXEls4,211362,False,Happy Now,74,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,yes,2018
Hot Stuff,2020-09-18,Kygo,23fqKkggKUBHNkbKtXEls4,199007,False,Hot Stuff,74,https://open.spotify.com/track/00ETaeHUQ6lops3oWU1Wrt,yes,2020
Golden Hour,2020-05-29,Kygo,23fqKkggKUBHNkbKtXEls4,215360,False,I'll Wait,64,https://open.spotify.com/track/1tuXOJYN6CkgubpifHEm96,yes,2020
